103.12 2777.8
103.13 2776.99
103.14 2776.18
103.15 2775.37
103.16 2774.57
103.17 2773.76
103.18 2772.95
103.19 2775.51
103.2 2774.7
103.21 2773.9
103.22 2773.09
103.23 2772.28
103.24 2771.48
103.25 2770.67
103.26 2776.58
103.27 2775.77
103.28 2774.97
103.29 2774.16
103.3 2773.35
103.31 2772.55
103.32 2771.74
103.33 2770.94
103.34 2773.49
103.35 2772.68
103.36 2771.88
103.37 2771.07
103.38 2770.27
103.39 2769.47
103.4 2768.66
103.41 2767.86
103.42 2773.75
103.43 2772.94
103.44 2772.14
103.45 2771.33
103.46 2770.53
103.47 2769.73
103.48 2768.92
103.49 2771.46
103.5 2770.66
103.51 2769.86
103.52 2769.06
103.53 2768.25
103.54 2767.45
103.55 2766.65
103.56 2765.85
103.57 2771.72
103.58 2770.92
103.59 2770.12
103.6 2769.31
103.61 2768.51
103.62 2767.71
103.63 2766.91
103.64 2766.11
103.65 2768.64
103.66 2767.84
103.67 2767.04
103.68 2766.24
103.69 2765.44
103.7 2764.64
103.71 2763.84
103.72 2769.7
103.73 2768.9
103.74 2768.09
103.75 2767.29
103.76 2766.49
103.77 2765.69
103.78 2764.9
103.79 2764.1
103.8 2766.62
103.81 2765.82
103.82 2765.02
103.83 2764.22
103.84 2763.43
103.85 2762.63
103.86 2761.83
103.87 2761.03
103.88 2766.87
103.89 2766.07
103.9 2765.27
103.91 2764.48
103.92 2763.68
103.93 2762.88
103.94 2762.08
103.95 2761.29
103.96 2763.8
103.97 2763.01
103.98 2762.21
103.99 2761.41
104 2760.62
104.01 2759.82
104.02 2759.02
104.03 2764.85
104.04 2764.05
104.05 2763.26
104.06 2762.46
104.07 2761.66
104.08 2760.87
104.09 2760.07
104.1 2759.28
104.11 2761.79
104.12 2760.99
104.13 2760.2
104.14 2759.4
104.15 2758.61
104.16 2757.81
104.17 2757.02
104.18 2756.22
104.19 2762.03
104.2 2761.24
104.21 2760.44
104.22 2759.65
104.23 2758.85
104.24 2758.06
104.25 2757.27
104.26 2759.77
104.27 2758.98
104.28 2758.18
104.29 2757.39
104.3 2756.6
104.31 2755.8
104.32 2755.01
104.33 2754.22
104.34 2760.01
104.35 2759.22
104.36 2758.42
104.37 2757.63
104.38 2756.84
104.39 2756.05
104.4 2755.26
104.41 2754.46
104.42 2756.96
104.43 2756.17
104.44 2755.38
104.45 2754.59
104.46 2753.8
104.47 2753
104.48 2752.21
104.49 2757.99
104.5 2757.2
104.51 2756.41
104.52 2755.62
104.53 2754.83
104.54 2754.04
104.55 2753.25
104.56 2752.46
104.57 2754.95
104.58 2754.16
104.59 2753.37
104.6 2752.58
104.61 2751.79
104.62 2751
104.63 2750.21
104.64 2749.42
104.65 2755.18
104.66 2754.39
104.67 2753.6
104.68 2752.81
104.69 2752.02
104.7 2751.24
104.71 2750.45
104.72 2749.66
104.73 2752.14
104.74 2751.35
104.75 2750.57
104.76 2749.78
104.77 2748.99
104.78 2748.21
104.79 2747.42
104.8 2753.16
104.81 2752.38
104.82 2751.59
104.83 2750.8
104.84 2750.01
104.85 2749.23
104.86 2748.44
104.87 2747.65
104.88 2750.13
104.89 2749.34
104.9 2748.56
104.91 2747.77
104.92 2746.99
104.93 2746.2
104.94 2745.42
104.95 2744.63
104.96 2750.36
104.97 2749.57
104.98 2748.79
104.99 2748
105 2747.22
105.01 2746.43
105.02 2745.65
105.03 2748.12
105.04 2747.33
105.05 2746.55
105.06 2745.76
105.07 2744.98
105.08 2744.2
105.09 2743.41
105.1 2742.63
105.11 2748.34
105.12 2747.56
105.13 2746.78
105.14 2745.99
105.15 2745.21
105.16 2744.43
105.17 2743.64
105.18 2742.86
105.19 2745.32
105.2 2744.54
105.21 2743.76
105.22 2742.98
105.23 2742.19
105.24 2741.41
105.25 2740.63
105.26 2746.33
105.27 2745.55
105.28 2744.76
105.29 2743.98
105.3 2743.2
105.31 2742.42
105.32 2741.64
105.33 2740.86
105.34 2743.31
105.35 2742.53
105.36 2741.75
105.37 2740.97
105.38 2740.19
105.39 2739.41
105.4 2738.63
105.41 2737.85
105.42 2743.53
105.43 2742.75
105.44 2741.97
105.45 2741.19
105.46 2740.41
105.47 2739.63
105.48 2738.85
105.49 2738.08
105.5 2740.52
105.51 2739.74
105.52 2738.97
105.53 2738.19
105.54 2737.41
105.55 2736.63
105.56 2735.85
105.57 2741.52
105.58 2740.74
105.59 2739.96
105.6 2739.18
105.61 2738.41
105.62 2737.63
105.63 2736.85
105.64 2736.07
105.65 2738.52
105.66 2737.74
105.67 2736.96
105.68 2736.18
105.69 2735.41
105.7 2734.63
105.71 2733.86
105.72 2733.08
105.73 2738.73
105.74 2737.95
105.75 2737.18
105.76 2736.4
105.77 2735.62
105.78 2734.85
105.79 2734.07
105.8 2736.51
105.81 2735.73
105.82 2734.96
105.83 2734.18
105.84 2733.41
105.85 2732.63
105.86 2731.86
105.87 2731.08
105.88 2736.72
105.89 2735.94
105.9 2735.17
105.91 2734.4
105.92 2733.62
105.93 2732.85
105.94 2732.07
105.95 2731.3
105.96 2733.73
105.97 2732.95
105.98 2732.18
105.99 2731.41
106 2730.63
106.01 2729.86
106.02 2729.09
106.03 2734.71
106.04 2733.94
106.05 2733.16
106.06 2732.39
106.07 2731.62
106.08 2730.84
106.09 2730.07
106.1 2729.3
106.11 2731.72
106.12 2730.95
106.13 2730.18
106.14 2729.41
106.15 2728.64
106.16 2727.86
106.17 2727.09
106.18 2726.32
106.19 2731.93
106.2 2731.16
106.21 2730.39
106.22 2729.61
106.23 2728.84
106.24 2728.07
106.25 2727.3
106.26 2726.53
106.27 2728.95
106.28 2728.18
106.29 2727.41
106.3 2726.64
106.31 2725.87
106.32 2725.1
106.33 2724.33
106.34 2729.92
106.35 2729.15
106.36 2728.38
106.37 2727.61
106.38 2726.84
106.39 2726.07
106.4 2725.3
106.41 2724.54
106.42 2726.94
106.43 2726.18
106.44 2725.41
106.45 2724.64
106.46 2723.87
106.47 2723.1
106.48 2722.34
106.49 2721.57
106.5 2727.14
106.51 2726.38
106.52 2725.61
106.53 2724.84
106.54 2724.07
106.55 2723.31
106.56 2722.54
106.57 2724.94
106.58 2724.18
106.59 2723.41
106.6 2722.64
106.61 2721.88
106.62 2721.11
106.63 2720.34
106.64 2719.58
106.65 2725.14
106.66 2724.37
106.67 2723.61
106.68 2722.84
106.69 2722.08
106.7 2721.31
106.71 2720.54
106.72 2719.78
106.73 2722.17
106.74 2721.41
106.75 2720.64
106.76 2719.88
106.77 2719.12
106.78 2718.35
106.79 2717.59
106.8 2723.13
106.81 2722.37
106.82 2721.6
106.83 2720.84
106.84 2720.08
106.85 2719.31
106.86 2718.55
106.87 2717.79
106.88 2720.17
106.89 2719.41
106.9 2718.65
106.91 2717.89
106.92 2717.12
106.93 2716.36
106.94 2715.6
106.95 2714.84
106.96 2720.37
106.97 2719.6
106.98 2718.84
106.99 2718.08
107 2717.32
107.01 2716.55
107.02 2715.79
107.03 2715.03
107.04 2717.41
107.05 2716.65
107.06 2715.89
107.07 2715.13
107.08 2714.37
107.09 2713.61
107.1 2712.85
107.11 2718.36
107.12 2717.6
107.13 2716.84
107.14 2716.08
107.15 2715.32
107.16 2714.56
107.17 2713.8
107.18 2713.04
107.19 2715.42
107.2 2714.66
107.21 2713.9
107.22 2713.14
107.23 2712.38
107.24 2711.62
107.25 2710.86
107.26 2710.1
107.27 2715.6
107.28 2714.84
107.29 2714.08
107.3 2713.32
107.31 2712.57
107.32 2711.81
107.33 2711.05
107.34 2713.42
107.35 2712.66
107.36 2711.9
107.37 2711.14
107.38 2710.39
107.39 2709.63
107.4 2708.87
107.41 2708.12
107.42 2713.6
107.43 2712.84
107.44 2712.09
107.45 2711.33
107.46 2710.57
107.47 2709.81
107.48 2709.06
107.49 2708.3
107.5 2710.66
107.51 2709.91
107.52 2709.15
107.53 2708.4
107.54 2707.64
107.55 2706.89
107.56 2706.13
107.57 2711.6
107.58 2710.84
107.59 2710.09
107.6 2709.33
107.61 2708.58
107.62 2707.82
107.63 2707.07
107.64 2706.31
107.65 2708.67
107.66 2707.91
107.67 2707.16
107.68 2706.41
107.69 2705.65
107.7 2704.9
107.71 2704.14
107.72 2703.39
107.73 2708.85
107.74 2708.09
107.75 2707.34
107.76 2706.58
107.77 2705.83
107.78 2705.08
107.79 2704.33
107.8 2703.57
107.81 2705.92
107.82 2705.17
107.83 2704.42
107.84 2703.66
107.85 2702.91
107.86 2702.16
107.87 2701.41
107.88 2706.85
107.89 2706.1
107.9 2705.34
107.91 2704.59
107.92 2703.84
107.93 2703.09
107.94 2702.34
107.95 2701.59
107.96 2703.93
107.97 2703.18
107.98 2702.43
107.99 2701.68
108 2700.92
108.01 2700.17
108.02 2699.42
108.03 2698.68
108.04 2704.1
108.05 2703.35
108.06 2702.6
108.07 2701.85
108.08 2701.1
108.09 2700.35
108.1 2699.6
108.11 2701.94
108.12 2701.19
108.13 2700.44
108.14 2699.69
108.15 2698.94
108.16 2698.19
108.17 2697.44
108.18 2696.69
108.19 2702.1
108.2 2701.36
108.21 2700.61
108.22 2699.86
108.23 2699.11
108.24 2698.36
108.25 2697.61
108.26 2696.87
108.27 2699.2
108.28 2698.45
108.29 2697.7
108.3 2696.95
108.31 2696.21
108.32 2695.46
108.33 2694.71
108.34 2700.11
108.35 2699.36
108.36 2698.61
108.37 2697.87
108.38 2697.12
108.39 2696.37
108.4 2695.63
108.41 2694.88
108.42 2697.21
108.43 2696.46
108.44 2695.71
108.45 2694.97
108.46 2694.22
108.47 2693.48
108.48 2692.73
108.49 2691.99
108.5 2697.37
108.51 2696.62
108.52 2695.88
108.53 2695.13
108.54 2694.39
108.55 2693.64
108.56 2692.9
108.57 2692.16
108.58 2694.47
108.59 2693.73
108.6 2692.98
108.61 2692.24
108.62 2691.5
108.63 2690.75
108.64 2690.01
108.65 2695.38
108.66 2694.63
108.67 2693.89
108.68 2693.15
108.69 2692.4
108.7 2691.66
108.71 2690.92
108.72 2690.17
108.73 2692.48
108.74 2691.74
108.75 2691
108.76 2690.26
108.77 2689.51
108.78 2688.77
108.79 2688.03
108.8 2687.29
108.81 2692.64
108.82 2691.9
108.83 2691.16
108.84 2690.42
108.85 2689.67
108.86 2688.93
108.87 2688.19
108.88 2690.5
108.89 2689.75
108.9 2689.01
108.91 2688.27
108.92 2687.53
108.93 2686.79
108.94 2686.05
108.95 2685.31
108.96 2690.65
108.97 2689.91
108.98 2689.17
108.99 2688.43
109 2687.69
109.01 2686.95
109.02 2686.21
109.03 2685.47
109.04 2687.77
109.05 2687.03
109.06 2686.29
109.07 2685.55
109.08 2684.81
109.09 2684.08
109.1 2683.34
109.11 2688.66
109.12 2687.92
109.13 2687.18
109.14 2686.45
109.15 2685.71
109.16 2684.97
109.17 2684.23
109.18 2683.49
109.19 2685.78
109.2 2685.05
109.21 2684.31
109.22 2683.57
109.23 2682.83
109.24 2682.1
109.25 2681.36
109.26 2680.63
109.27 2685.93
109.28 2685.2
109.29 2684.46
109.3 2683.72
109.31 2682.99
109.32 2682.25
109.33 2681.51
109.34 2680.78
109.35 2683.06
109.36 2682.33
109.37 2681.59
109.38 2680.86
109.39 2680.12
109.4 2679.39
109.41 2678.65
109.42 2683.95
109.43 2683.21
109.44 2682.48
109.45 2681.74
109.46 2681.01
109.47 2680.27
109.48 2679.54
109.49 2678.8
109.5 2681.08
109.51 2680.35
109.52 2679.61
109.53 2678.88
109.54 2678.14
109.55 2677.41
109.56 2676.68
109.57 2675.95
109.58 2681.23
109.59 2680.49
109.6 2679.76
109.61 2679.02
109.62 2678.29
109.63 2677.56
109.64 2676.83
109.65 2679.1
109.66 2678.37
109.67 2677.63
109.68 2676.9
109.69 2676.17
109.7 2675.44
109.71 2674.71
109.72 2673.97
109.73 2679.24
109.74 2678.51
109.75 2677.78
109.76 2677.04
109.77 2676.31
109.78 2675.58
109.79 2674.85
109.8 2674.12
109.81 2676.38
109.82 2675.65
109.83 2674.92
109.84 2674.19
109.85 2673.46
109.86 2672.73
109.87 2672
109.88 2677.26
109.89 2676.52
109.9 2675.79
109.91 2675.06
109.92 2674.33
109.93 2673.6
109.94 2672.87
109.95 2672.15
109.96 2674.4
109.97 2673.68
109.98 2672.95
109.99 2672.22
